file,line,kind,literal,context
paper1/code/p2_dataprep/expand_grid_clean.py,47,relpath_other,Es/N0,"BLER_CSV = os.path.join(P1, 'results/bler_sionna/bler_sionna.csv')  # frame-level, Es/N0"
paper1/code/p2_dataprep/expand_grid_clean.py,48,relpath_local,data/p2,"OUT_DATA = os.path.join(P1, 'data/p2')                            # git-excluded artifacts"
paper1/code/p2_dataprep/expand_grid_clean.py,49,relpath_local,results/p2_dataprep,"OUT_PROV = os.path.join(P1, 'results/p2_dataprep')               # tracked provenance"
paper1/code/p2_dataprep/expand_grid_clean.py,50,bare_filename,FROZEN_MANIFEST.json,"MANIFEST = os.path.join(OUT_PROV, 'FROZEN_MANIFEST.json')         # P2 freeze marker (PROTOCOL sec 10)"
paper1/code/p2_dataprep/expand_grid_clean.py,52,relpath_other,test/culver,# versionless pipeline naming (P2 submit-A migration); test/culver stay _v3 until P2 submit-B rebuild
paper1/code/p2_dataprep/expand_grid_clean.py,53,bare_filename,dataset_validate.csv,"DATASET_NAME = {'validate': 'dataset_validate.csv',"
paper1/code/p2_dataprep/expand_grid_clean.py,54,bare_filename,dataset_test_v3.csv,"'test': 'dataset_test_v3.csv', 'culver': 'dataset_culver_v3.csv'}"
paper1/code/p2_dataprep/expand_grid_clean.py,54,bare_filename,dataset_culver_v3.csv,"'test': 'dataset_test_v3.csv', 'culver': 'dataset_culver_v3.csv'}"
paper1/code/p2_dataprep/expand_grid_clean.py,57,relpath_other,rate-1/2,"QAM_F = 16                                                        # F = feature-level, 16-QAM rate-1/2"
paper1/code/p2_dataprep/expand_grid_clean.py,59,bare_filename,PROTOCOL.md,"PAYLOAD_MSYM = {'E': 0.0, 'L': 0.024, 'F': 0.99}                 # report-only (see PROTOCOL.md / payload_audit.py)"
paper1/code/p2_dataprep/expand_grid_clean.py,59,bare_filename,payload_audit.py,"PAYLOAD_MSYM = {'E': 0.0, 'L': 0.024, 'F': 0.99}                 # report-only (see PROTOCOL.md / payload_audit.py)"
paper1/code/p2_dataprep/expand_grid_clean.py,65,relpath_other,Es/N0,"""""""Frame-level BLER at Es/N0=snr for a QAM order over a channel; mirrors make_dataset.py exactly"
paper1/code/p2_dataprep/expand_grid_clean.py,65,bare_filename,make_dataset.py,"""""""Frame-level BLER at Es/N0=snr for a QAM order over a channel; mirrors make_dataset.py exactly"
paper1/code/p2_dataprep/expand_grid_clean.py,134,relpath_other,test/Culver,"f""model, THEN regenerate test/Culver by a separate post-manifest command."")"
paper1/code/p2_dataprep/expand_grid_clean.py,140,relpath_other,E/L/F,"f""oracle base-rate(E/L/F)={r['base_rate']}  md5={r['md5']}"")"
paper1/code/p2_dataprep/expand_grid_clean.py,142,bare_filename,PROVENANCE_grid.txt,"prov = os.path.join(OUT_PROV, 'PROVENANCE_grid.txt' if split == 'validate'"
paper1/code/p2_dataprep/expand_grid_clean.py,145,bare_filename,expand_grid_clean.py,"f.write(f""CA-TOSG P2 data prep -- clean-cache grid expansion (expand_grid_clean.py --split {split})\n"")"
paper1/code/p2_dataprep/expand_grid_clean.py,147,relpath_other,Es/N0,"f.write(f""SNR grid: {SNR_GRID} dB (Es/N0)  x  channels: {CHANNELS}\n"")"
paper1/code/p2_dataprep/expand_grid_clean.py,148,relpath_other,rate-1/2,"f.write(f""Action set S = {ACTIONS}; F = {QAM_F}-QAM rate-1/2 LDPC.\n"")"
paper1/code/p2_dataprep/expand_grid_clean.py,156,relpath_local,data/p2/,"f.write(""Grid artifacts are git-excluded (data/p2/); regenerate with expand_grid_clean.py.\n"")"
paper1/code/p2_dataprep/expand_grid_clean.py,156,bare_filename,expand_grid_clean.py,"f.write(""Grid artifacts are git-excluded (data/p2/); regenerate with expand_grid_clean.py.\n"")"
paper1/code/p2_dataprep/expand_grid_clean.py,158,bare_filename,FROZEN_MANIFEST.json,"f.write(""POST-FREEZE artifact: built after FROZEN_MANIFEST.json (PROTOCOL sec 10).\n"")"
paper1/code/p2_dataprep/expand_grid_clean.py,163,relpath_other,E/L/F,"f.write(f""    oracle base-rate E/L/F = {r['base_rate']}\n"")"
paper1/code/p2_dataprep/expand_grid_clean.py,40,path_anchor,sys.path,"sys.path.insert(0, os.path.dirname(os.path.abspath(__file__)))"
paper1/code/p2_dataprep/expand_grid_clean.py,41,local_import,_scene_map,from _scene_map import scene_labels  # noqa: E402
paper1/code/p2_dataprep/expand_grid_clean.py,43,path_anchor,os.path.dirname,HERE = os.path.dirname(os.path.abspath(__file__))
paper1/code/p2_dataprep/expand_grid_clean.py,44,path_anchor,os.path.dirname,P1 = os.path.dirname(os.path.dirname(HERE))                       # paper1
paper1/code/p2_dataprep/expand_grid_clean.py,45,path_anchor,os.path.dirname,"OPENCOOD = os.path.join(os.path.dirname(os.path.dirname(P1)), 'OpenCOOD')"
paper1/code/p2_dataprep/export_scene_manifest.py,1,relpath_other,usr/bin/env,#!/usr/bin/env python3
paper1/code/p2_dataprep/export_scene_manifest.py,5,bare_filename,_scene_map.py,Different code path from `_scene_map.py` on purpose: `_scene_map` COUNTS the first-CAV frame files
paper1/code/p2_dataprep/export_scene_manifest.py,8,bare_filename,check_leakage.py,scene's full numeric-CAV directory set. `check_leakage.py` then cross-checks:
paper1/code/p2_dataprep/export_scene_manifest.py,19,relpath_local,paper1/code/p2_dataprep/export_scene_manifest.py,Run:  python paper1/code/p2_dataprep/export_scene_manifest.py [--split validate|test|culver]
paper1/code/p2_dataprep/export_scene_manifest.py,30,relpath_local,results/p2_dataprep,"OUT_PROV = os.path.join(P1, 'results/p2_dataprep')"
paper1/code/p2_dataprep/export_scene_manifest.py,26,path_anchor,os.path.dirname,HERE = os.path.dirname(os.path.abspath(__file__))
paper1/code/p2_dataprep/export_scene_manifest.py,27,path_anchor,os.path.dirname,P1 = os.path.dirname(os.path.dirname(HERE))
paper1/code/p2_dataprep/export_scene_manifest.py,28,path_anchor,os.path.dirname,"OPENCOOD = os.path.join(os.path.dirname(os.path.dirname(P1)), 'OpenCOOD')"
paper1/code/p2_dataprep/make_r10_report.py,1,relpath_other,usr/bin/env,#!/usr/bin/env python3
paper1/code/p2_dataprep/make_r10_report.py,3,relpath_other,REPORT/PROVENANCE,"""""""Single source for every R10-family REPORT/PROVENANCE number: recompute them from"
paper1/code/p2_dataprep/make_r10_report.py,4,relpath_local,results/p2_deploy/r10c_missed_e_cost.csv,results/p2_deploy/r10c_missed_e_cost.csv (+ r10c_vs_oracle_account.csv) -- NO hand-written numbers.
paper1/code/p2_dataprep/make_r10_report.py,4,bare_filename,r10c_vs_oracle_account.csv,results/p2_deploy/r10c_missed_e_cost.csv (+ r10c_vs_oracle_account.csv) -- NO hand-written numbers.
paper1/code/p2_dataprep/make_r10_report.py,9,bare_filename,r10c_diagnostic.py,"the R10-report review.) Does NOT touch the CSVs, r10c_diagnostic.py, or any assertion; it regenerates"
paper1/code/p2_dataprep/make_r10_report.py,10,relpath_local,results/p2_deploy/R10_REPORT.md,results/p2_deploy/R10_REPORT.md and PROVENANCE_r10c.txt. Run after r10c_diagnostic.py.
paper1/code/p2_dataprep/make_r10_report.py,10,bare_filename,PROVENANCE_r10c.txt,results/p2_deploy/R10_REPORT.md and PROVENANCE_r10c.txt. Run after r10c_diagnostic.py.
paper1/code/p2_dataprep/make_r10_report.py,10,bare_filename,r10c_diagnostic.py,results/p2_deploy/R10_REPORT.md and PROVENANCE_r10c.txt. Run after r10c_diagnostic.py.
paper1/code/p2_dataprep/make_r10_report.py,12,relpath_other,path/to/env/python,Run:  /path/to/env/python paper1/code/p2_dataprep/make_r10_report.py
paper1/code/p2_dataprep/make_r10_report.py,12,relpath_local,paper1/code/p2_dataprep/make_r10_report.py,Run:  /path/to/env/python paper1/code/p2_dataprep/make_r10_report.py
paper1/code/p2_dataprep/make_r10_report.py,21,relpath_local,results/p2_deploy,"OUT = os.path.join(P1, 'results/p2_deploy')"
paper1/code/p2_dataprep/make_r10_report.py,22,bare_filename,r10c_missed_e_cost.csv,"COST = os.path.join(OUT, 'r10c_missed_e_cost.csv')"
paper1/code/p2_dataprep/make_r10_report.py,23,bare_filename,r10c_vs_oracle_account.csv,"VSORC = os.path.join(OUT, 'r10c_vs_oracle_account.csv')"
paper1/code/p2_dataprep/make_r10_report.py,24,relpath_local,results/p2_dataprep/FROZEN_MANIFEST.json,"MANIFEST = os.path.join(P1, 'results/p2_dataprep/FROZEN_MANIFEST.json')"
paper1/code/p2_dataprep/make_r10_report.py,46,relpath_other,total/all-classes,"# --- guards (this is the gap that bit the review): the CSV must have NO total/all-classes row, and"
paper1/code/p2_dataprep/make_r10_report.py,51,relpath_other,TOTAL/all-classes,f'{CLASSES} -- a TOTAL/all-classes row in the CSV would double-count.')
paper1/code/p2_dataprep/make_r10_report.py,74,relpath_local,code/p2_dataprep/make_r10_report.py,'_Every number is recomputed by `code/p2_dataprep/make_r10_report.py` from '
paper1/code/p2_dataprep/make_r10_report.py,75,bare_filename,r10c_missed_e_cost.csv,'`r10c_missed_e_cost.csv` (3 class rows only) / `r10c_vs_oracle_account.csv`. The '
paper1/code/p2_dataprep/make_r10_report.py,75,bare_filename,r10c_vs_oracle_account.csv,'`r10c_missed_e_cost.csv` (3 class rows only) / `r10c_vs_oracle_account.csv`. The '
paper1/code/p2_dataprep/make_r10_report.py,95,relpath_other,F1/frame,lines.append('| B_max | strict-benefit F1/frame | total E-collapse F1/frame | cost-induced cells |')
paper1/code/p2_dataprep/make_r10_report.py,95,relpath_other,F1/frame,lines.append('| B_max | strict-benefit F1/frame | total E-collapse F1/frame | cost-induced cells |')
paper1/code/p2_dataprep/make_r10_report.py,111,bare_filename,r10c_vs_tau_account.csv,"'cross-referenced with the R9 **vs-τ** decision (`r10c_vs_tau_account.csv`, '"
paper1/code/p2_dataprep/make_r10_report.py,112,bare_filename,r9_result_claims.md,'`r9_result_claims.md`).')
paper1/code/p2_dataprep/make_r10_report.py,117,bare_filename,R10_REPORT.md,"with open(os.path.join(OUT, 'R10_REPORT.md'), 'w') as f:"
paper1/code/p2_dataprep/make_r10_report.py,122,bare_filename,PROVENANCE_r10c.txt,"with open(os.path.join(OUT, 'PROVENANCE_r10c.txt'), 'w') as f:"
paper1/code/p2_dataprep/make_r10_report.py,123,relpath_other,R10c/R10d,f.write('CA-TOSG R10c/R10d CORRIGENDUM -- POST-UNBLINDING (nothing here is confirmatory)\n' + '=' * 72 + '\n')
paper1/code/p2_dataprep/make_r10_report.py,124,bare_filename,make_r10_report.py,f.write('All numbers recomputed by make_r10_report.py from r10c_missed_e_cost.csv (3 class rows; '
paper1/code/p2_dataprep/make_r10_report.py,124,bare_filename,r10c_missed_e_cost.csv,f.write('All numbers recomputed by make_r10_report.py from r10c_missed_e_cost.csv (3 class rows; '
paper1/code/p2_dataprep/make_r10_report.py,128,bare_filename,r10c_diagnostic.py,'budget-constrained). r10c_diagnostic.py 4 hard assertions PASSED; F1_RF/B_RF reproduce the '
paper1/code/p2_dataprep/make_r10_report.py,128,relpath_other,F1_RF/B_RF,'budget-constrained). r10c_diagnostic.py 4 hard assertions PASSED; F1_RF/B_RF reproduce the '
paper1/code/p2_dataprep/make_r10_report.py,134,relpath_other,B010/B020/B030,"f.write('TWO DIFFERENT NUMBERS (do not conflate), test three budgets B010/B020/B030:\n')"
paper1/code/p2_dataprep/make_r10_report.py,137,bare_filename,r10c_vs_oracle_account.csv,f.write('Accounts kept SEPARATE: r10c_vs_oracle_account.csv (RF vs frozen-lambda clairvoyant) and '
paper1/code/p2_dataprep/make_r10_report.py,138,bare_filename,r10c_vs_tau_account.csv,'r10c_vs_tau_account.csv (R9 RF vs threshold). Retraction chain R10 -> R10c -> R10d.\n')
paper1/code/p2_dataprep/make_r10_report.py,139,bare_filename,R10_REPORT.md,print('wrote R10_REPORT.md + regenerated PROVENANCE_r10c.txt (CSV-derived; TOTAL computed as sum-of-3)')
paper1/code/p2_dataprep/make_r10_report.py,139,bare_filename,PROVENANCE_r10c.txt,print('wrote R10_REPORT.md + regenerated PROVENANCE_r10c.txt (CSV-derived; TOTAL computed as sum-of-3)')
paper1/code/p2_dataprep/make_r10_report.py,19,path_anchor,os.path.dirname,HERE = os.path.dirname(os.path.abspath(__file__))
paper1/code/p2_dataprep/make_r10_report.py,20,path_anchor,os.path.dirname,P1 = os.path.dirname(os.path.dirname(HERE))
paper1/code/p2_dataprep/r10c_diagnostic.py,1,relpath_other,usr/bin/env,#!/usr/bin/env python3
paper1/code/p2_dataprep/r10c_diagnostic.py,3,relpath_other,R10c/R10d,"""""""R10c/R10d CORRIGENDUM diagnostic (post-unblinding; nothing here is confirmatory)."
paper1/code/p2_dataprep/r10c_diagnostic.py,5,bare_filename,r10_diagnostic.py,"Supersedes r10_diagnostic.py, whose taxonomy required eff_E > eff_F for strict-benefit -- wrong where"
paper1/code/p2_dataprep/r10c_diagnostic.py,8,relpath_other,model/delta/tau,"training, no model/delta/tau change, no change to the R9 replay CSVs; recomputes the vs-oracle"
paper1/code/p2_dataprep/r10c_diagnostic.py,10,relpath_other,determinism/integrity,existing replay CSVs (a determinism/integrity check of the original P2-B run).
paper1/code/p2_dataprep/r10c_diagnostic.py,14,relpath_other,test/Culver,"per-frame eff) and uses the frozen lambda, but it is NOT budget-constrained: on test/Culver its mean"
paper1/code/p2_dataprep/r10c_diagnostic.py,29,relpath_other,F1_RF/B_RF,rows satisfy raw dF1(E vs feasible optimum) = eff_E - raw_max <= 0; plus per-realisation F1_RF/B_RF
paper1/code/p2_dataprep/r10c_diagnostic.py,32,relpath_local,results/p2_deploy/,"Outputs (results/p2_deploy/): r10c_missed_e_cost.csv, r10c_vs_oracle_account.csv, r10c_vs_tau_account.csv,"
paper1/code/p2_dataprep/r10c_diagnostic.py,32,bare_filename,r10c_missed_e_cost.csv,"Outputs (results/p2_deploy/): r10c_missed_e_cost.csv, r10c_vs_oracle_account.csv, r10c_vs_tau_account.csv,"
paper1/code/p2_dataprep/r10c_diagnostic.py,32,bare_filename,r10c_vs_oracle_account.csv,"Outputs (results/p2_deploy/): r10c_missed_e_cost.csv, r10c_vs_oracle_account.csv, r10c_vs_tau_account.csv,"
paper1/code/p2_dataprep/r10c_diagnostic.py,32,bare_filename,r10c_vs_tau_account.csv,"Outputs (results/p2_deploy/): r10c_missed_e_cost.csv, r10c_vs_oracle_account.csv, r10c_vs_tau_account.csv,"
paper1/code/p2_dataprep/r10c_diagnostic.py,33,bare_filename,_B0XX.csv,"r10c_decision_log_{split}_B0XX.csv (realisation 0, per frame), PROVENANCE_r10c.txt."
paper1/code/p2_dataprep/r10c_diagnostic.py,33,bare_filename,PROVENANCE_r10c.txt,"r10c_decision_log_{split}_B0XX.csv (realisation 0, per frame), PROVENANCE_r10c.txt."
paper1/code/p2_dataprep/r10c_diagnostic.py,35,relpath_other,path/to/env/python,Run:  /path/to/env/python paper1/code/p2_dataprep/r10c_diagnostic.py
paper1/code/p2_dataprep/r10c_diagnostic.py,35,relpath_local,paper1/code/p2_dataprep/r10c_diagnostic.py,Run:  /path/to/env/python paper1/code/p2_dataprep/r10c_diagnostic.py
paper1/code/p2_dataprep/r10c_diagnostic.py,48,relpath_local,peiyi_work/paper1/data,"DATA = os.path.join(OPENCOOD, 'peiyi_work/paper1/data')"
paper1/code/p2_dataprep/r10c_diagnostic.py,49,relpath_local,results/p2_dataprep/FROZEN_MANIFEST.json,"MANIFEST = os.path.join(P1, 'results/p2_dataprep/FROZEN_MANIFEST.json')"
paper1/code/p2_dataprep/r10c_diagnostic.py,50,relpath_local,results/bler_sionna/bler_sionna.csv,"BLER_CSV = os.path.join(P1, 'results/bler_sionna/bler_sionna.csv')"
paper1/code/p2_dataprep/r10c_diagnostic.py,51,relpath_local,results/p2_deploy,"OUT = os.path.join(P1, 'results/p2_deploy')"
paper1/code/p2_dataprep/r10c_diagnostic.py,55,bare_filename,dataset_validate.csv,"DATASET = {'validate': 'dataset_validate.csv', 'test': 'dataset_test_v3.csv', 'culver': 'dataset_culver_v3.csv'}"
paper1/code/p2_dataprep/r10c_diagnostic.py,55,bare_filename,dataset_test_v3.csv,"DATASET = {'validate': 'dataset_validate.csv', 'test': 'dataset_test_v3.csv', 'culver': 'dataset_culver_v3.csv'}"
paper1/code/p2_dataprep/r10c_diagnostic.py,55,bare_filename,dataset_culver_v3.csv,"DATASET = {'validate': 'dataset_validate.csv', 'test': 'dataset_test_v3.csv', 'culver': 'dataset_culver_v3.csv'}"
paper1/code/p2_dataprep/r10c_diagnostic.py,64,relpath_other,R10c/R10d,raise SystemExit(f'R10c/R10d FUSE: {msg}')
paper1/code/p2_dataprep/r10c_diagnostic.py,98,bare_filename,replay_summary.csv,"replay_summary = pd.read_csv(os.path.join(OUT, 'replay_summary.csv'))"
paper1/code/p2_dataprep/r10c_diagnostic.py,123,relpath_other,F1_RF/B_RF,# integrity: per-realisation F1_RF/B_RF must reproduce the existing replay CSV
paper1/code/p2_dataprep/r10c_diagnostic.py,129,relpath_other,F1_RF/B_RF,fuse(f'{split} B{bmax}: recomputed F1_RF/B_RF != existing replay CSV (integrity)')
paper1/code/p2_dataprep/r10c_diagnostic.py,161,bare_filename,make_r10_report.py,"# (it lives ONLY in make_r10_report.py, computed as sum of the three classes) -- storing both"
paper1/code/p2_dataprep/r10c_diagnostic.py,198,relpath_other,F1/frame,"print(f'[{split} B{int(bmax*100):03d}] strict F1/frame={last3[0][""F1_cost_per_framereal""]:.6f} '"
paper1/code/p2_dataprep/r10c_diagnostic.py,199,relpath_other,F1/frame,"f'sum3 F1/frame={sum(r[""F1_cost_per_framereal""] for r in last3):.6f} '"
paper1/code/p2_dataprep/r10c_diagnostic.py,202,bare_filename,r10c_missed_e_cost.csv,"pd.DataFrame(cost_rows).to_csv(os.path.join(OUT, 'r10c_missed_e_cost.csv'), index=False)"
paper1/code/p2_dataprep/r10c_diagnostic.py,203,bare_filename,r10c_vs_oracle_account.csv,"pd.DataFrame(vsorc_rows).to_csv(os.path.join(OUT, 'r10c_vs_oracle_account.csv'), index=False)"
paper1/code/p2_dataprep/r10c_diagnostic.py,204,bare_filename,r10c_vs_tau_account.csv,"pd.DataFrame(vstau_rows).to_csv(os.path.join(OUT, 'r10c_vs_tau_account.csv'), index=False)"
paper1/code/p2_dataprep/r10c_diagnostic.py,207,bare_filename,make_r10_report.py,"# computed as sum of the three class rows) are produced by make_r10_report.py -- one fact, one place."
paper1/code/p2_dataprep/r10c_diagnostic.py,208,bare_filename,PROVENANCE_r10c.txt,"with open(os.path.join(OUT, 'PROVENANCE_r10c.txt'), 'w') as f:"
paper1/code/p2_dataprep/r10c_diagnostic.py,209,relpath_other,R10c/R10d,f.write('CA-TOSG R10c/R10d CORRIGENDUM -- POST-UNBLINDING (nothing here is confirmatory)\n' + '=' * 72 + '\n')
paper1/code/p2_dataprep/r10c_diagnostic.py,214,bare_filename,make_r10_report.py,f.write('This file is a STUB: run make_r10_report.py to regenerate the authoritative numbers '
paper1/code/p2_dataprep/r10c_diagnostic.py,215,bare_filename,R10_REPORT.md,'(R10_REPORT.md + this PROVENANCE) from r10c_missed_e_cost.csv. The all-classes TOTAL is NOT '
paper1/code/p2_dataprep/r10c_diagnostic.py,215,bare_filename,r10c_missed_e_cost.csv,'(R10_REPORT.md + this PROVENANCE) from r10c_missed_e_cost.csv. The all-classes TOTAL is NOT '
paper1/code/p2_dataprep/r10c_diagnostic.py,217,relpath_other,nR10c/R10d,"print('\nR10c/R10d written -> results/p2_deploy/r10c_*.csv (3 class rows, no TOTAL) '"
paper1/code/p2_dataprep/r10c_diagnostic.py,217,relpath_local,results/p2_deploy/r10c_,"print('\nR10c/R10d written -> results/p2_deploy/r10c_*.csv (3 class rows, no TOTAL) '"
paper1/code/p2_dataprep/r10c_diagnostic.py,218,bare_filename,make_r10_report.py,'(assertions PASSED); run make_r10_report.py for the report.')
paper1/code/p2_dataprep/r10c_diagnostic.py,45,path_anchor,os.path.dirname,HERE = os.path.dirname(os.path.abspath(__file__))
paper1/code/p2_dataprep/r10c_diagnostic.py,46,path_anchor,os.path.dirname,P1 = os.path.dirname(os.path.dirname(HERE))
paper1/code/p2_dataprep/r10c_diagnostic.py,47,path_anchor,os.path.dirname,"OPENCOOD = os.path.join(os.path.dirname(os.path.dirname(P1)), 'OpenCOOD')"
paper1/code/p2_dataprep/train_p2_loso.py,1,relpath_other,usr/bin/env,#!/usr/bin/env python3
paper1/code/p2_dataprep/train_p2_loso.py,5,bare_filename,PROTOCOL.md,Candidate set PARSED from PROTOCOL.md's ```json CATOSG-CANDIDATES``` block (single source of truth).
paper1/code/p2_dataprep/train_p2_loso.py,8,bare_filename,dataset_validate.csv,1. Load the validate grid + join the 21 ego-side cues (versionless dataset_validate.csv; the merge
paper1/code/p2_dataprep/train_p2_loso.py,11,relpath_other,F1/payload,non-held-out scenes' lambda-oracle labels and record OOF realised F1/payload + the held-out
paper1/code/p2_dataprep/train_p2_loso.py,12,bare_filename,validate_loso_folds.csv,scene's n_frames -> validate_loso_folds.csv. The 1008 (=112x9) fits are REUSED from the CSV when
paper1/code/p2_dataprep/train_p2_loso.py,13,relpath_other,selection/feasibility,it already matches the candidate list (only selection/feasibility are recomputed).
paper1/code/p2_dataprep/train_p2_loso.py,19,relpath_other,test/Culver,"payload <= B_max (strict, no tolerance) for ALL budgets, else NO manifest, NO test/Culver grids,"
paper1/code/p2_dataprep/train_p2_loso.py,24,relpath_other,path/to/env/python,/path/to/env/python paper1/code/p2_dataprep/train_p2_loso.py
paper1/code/p2_dataprep/train_p2_loso.py,24,relpath_local,paper1/code/p2_dataprep/train_p2_loso.py,/path/to/env/python paper1/code/p2_dataprep/train_p2_loso.py
paper1/code/p2_dataprep/train_p2_loso.py,45,relpath_local,peiyi_work/paper1/data,"DATA = os.path.join(OPENCOOD, 'peiyi_work/paper1/data')"
paper1/code/p2_dataprep/train_p2_loso.py,46,bare_filename,dataset_validate.csv,"CUES_CSV = os.path.join(DATA, 'dataset_validate.csv')"
paper1/code/p2_dataprep/train_p2_loso.py,47,relpath_local,data/p2/p2_grid_validate.csv,"GRID_CSV = os.path.join(P1, 'data/p2/p2_grid_validate.csv')"
paper1/code/p2_dataprep/train_p2_loso.py,48,relpath_local,results/bler_sionna/bler_sionna.csv,"BLER_CSV = os.path.join(P1, 'results/bler_sionna/bler_sionna.csv')"
paper1/code/p2_dataprep/train_p2_loso.py,49,bare_filename,PROTOCOL.md,"PROTOCOL = os.path.join(P1, 'PROTOCOL.md')"
paper1/code/p2_dataprep/train_p2_loso.py,50,relpath_local,data/p2,"OUT_MODEL = os.path.join(P1, 'data/p2')"
paper1/code/p2_dataprep/train_p2_loso.py,51,relpath_local,results/p2_dataprep,"OUT_PROV = os.path.join(P1, 'results/p2_dataprep')"
paper1/code/p2_dataprep/train_p2_loso.py,52,bare_filename,FROZEN_MANIFEST.json,"MANIFEST = os.path.join(OUT_PROV, 'FROZEN_MANIFEST.json')"
paper1/code/p2_dataprep/train_p2_loso.py,53,bare_filename,validate_loso_folds.csv,"FOLDS_CSV = os.path.join(OUT_PROV, 'validate_loso_folds.csv')"
paper1/code/p2_dataprep/train_p2_loso.py,54,relpath_other,catosg-frozen-manifest/1,MANIFEST_SCHEMA = 'catosg-frozen-manifest/1'
paper1/code/p2_dataprep/train_p2_loso.py,86,bare_filename,PROTOCOL.md,raise SystemExit('CATOSG-CANDIDATES block not found in PROTOCOL.md.')
paper1/code/p2_dataprep/train_p2_loso.py,116,bare_filename,dataset_validate.csv,raise SystemExit('dataset_validate.csv has duplicate sample_id -- cue source not one-per-frame.')
paper1/code/p2_dataprep/train_p2_loso.py,151,bare_filename,validate_loso_folds.csv,"""""""Run the 9-fold LOSO, or REUSE validate_loso_folds.csv when it already matches the candidates"
paper1/code/p2_dataprep/train_p2_loso.py,166,bare_filename,validate_loso_folds.csv,print(f'  REUSE validate_loso_folds.csv ({len(prev)} rows) -- 1008 fits not recomputed (R6).')
paper1/code/p2_dataprep/train_p2_loso.py,263,relpath_other,manifest/models,#     valid products -- the .tmp files are discarded and the current manifest/models are kept. ---
paper1/code/p2_dataprep/train_p2_loso.py,307,relpath_other,0/1,"# budget_passed is written as a 0/1 INTEGER (R9-2a) but the gate re-derives it, not trusts it."
paper1/code/p2_dataprep/train_p2_loso.py,337,bare_filename,PROVENANCE_train.txt,"with open(os.path.join(OUT_PROV, 'PROVENANCE_train.txt'), 'w') as f:"
paper1/code/p2_dataprep/train_p2_loso.py,343,relpath_other,manifest/models,'DISCARDED and the existing manifest/models are KEPT untouched. Fix = a NEW '
paper1/code/p2_dataprep/train_p2_loso.py,351,relpath_other,R8/R9,"# AUDIT (R8/R9): if a prior manifest exists, the re-executed (same-seed, deterministic) walk winners"
paper1/code/p2_dataprep/train_p2_loso.py,364,bare_filename,FROZEN_MANIFEST.json,print('AUDIT: re-executed walk winners match FROZEN_MANIFEST.json (candidate/sha/lambda*/tau*).')
paper1/code/p2_dataprep/train_p2_loso.py,364,relpath_other,candidate/sha/lambda,print('AUDIT: re-executed walk winners match FROZEN_MANIFEST.json (candidate/sha/lambda*/tau*).')
paper1/code/p2_dataprep/train_p2_loso.py,371,bare_filename,PROTOCOL.md,"schema=MANIFEST_SCHEMA, protocol='CA-TOSG P2 (PROTOCOL.md), R9',"
paper1/code/p2_dataprep/train_p2_loso.py,379,relpath_local,data/p2/p2_grid_validate.csv,"train_grid=dict(file='data/p2/p2_grid_validate.csv', md5=_md5(GRID_CSV)),"
paper1/code/p2_dataprep/train_p2_loso.py,381,bare_filename,dataset_validate_v3.csv,"note='versionless (md5 == dataset_validate_v3.csv)'),"
paper1/code/p2_dataprep/train_p2_loso.py,382,relpath_local,results/bler_sionna/bler_sionna.csv,"bler_table=dict(file='results/bler_sionna/bler_sionna.csv', md5=_md5(BLER_CSV)),"
paper1/code/p2_dataprep/train_p2_loso.py,396,bare_filename,PROVENANCE_train.txt,"with open(os.path.join(OUT_PROV, 'PROVENANCE_train.txt'), 'w') as f:"
paper1/code/p2_dataprep/train_p2_loso.py,397,bare_filename,train_p2_loso.py,"f.write('CA-TOSG P2 submit-A (R9) -- frozen-walk selection + freeze, atomic (train_p2_loso.py)\n')"
paper1/code/p2_dataprep/train_p2_loso.py,410,relpath_local,data/p2/,f.write('models git-excluded (data/p2/); manifest+folds+walk-tables tracked (results/p2_dataprep/).\n')
paper1/code/p2_dataprep/train_p2_loso.py,410,relpath_local,results/p2_dataprep/,f.write('models git-excluded (data/p2/); manifest+folds+walk-tables tracked (results/p2_dataprep/).\n')
paper1/code/p2_dataprep/train_p2_loso.py,411,bare_filename,FROZEN_MANIFEST.json,print('\nAll budgets satisfied -> FROZEN_MANIFEST.json + candidate_walk_B0XX.csv + '
paper1/code/p2_dataprep/train_p2_loso.py,411,bare_filename,candidate_walk_B0XX.csv,print('\nAll budgets satisfied -> FROZEN_MANIFEST.json + candidate_walk_B0XX.csv + '
paper1/code/p2_dataprep/train_p2_loso.py,412,bare_filename,validate_loso_folds.csv,'validate_loso_folds.csv + PROVENANCE_train.txt')
paper1/code/p2_dataprep/train_p2_loso.py,412,bare_filename,PROVENANCE_train.txt,'validate_loso_folds.csv + PROVENANCE_train.txt')
paper1/code/p2_dataprep/train_p2_loso.py,42,path_anchor,os.path.dirname,HERE = os.path.dirname(os.path.abspath(__file__))
paper1/code/p2_dataprep/train_p2_loso.py,43,path_anchor,os.path.dirname,P1 = os.path.dirname(os.path.dirname(HERE))
paper1/code/p2_dataprep/train_p2_loso.py,44,path_anchor,os.path.dirname,"OPENCOOD = os.path.join(os.path.dirname(os.path.dirname(P1)), 'OpenCOOD')"
paper1/code/p2_dataprep/train_p3_variants.py,1,relpath_other,usr/bin/env,#!/usr/bin/env python3
